call_id,primary_call_reason
5630486670,Products and Services
7222546478,Post-Flight
9260477477,IRROPS
6807064931,IRROPS
5479255123,Baggage
5526073469,Products and Services
0752176429,Voluntary Change
3111404889,IRROPS
6824642994,IRROPS
1519057095,IRROPS
3218262363,Post-Flight
2727784850,Post-Flight
5358271430,IRROPS
9929058251,Voluntary Change
5773980764,IRROPS
9795457586,Post-Flight
2296837269,Mileage Plus
6820715884,Digital Support
8975199869,Baggage
4716339140,Baggage
1705849504,IRROPS
7997511947,IRROPS
2683657729,Products and Services
4148983280,Voluntary Change
1553257744,IRROPS
0256221723,IRROPS
4382825215,Voluntary Change
4879560935,Seating
1953297339,Seating
1420737912,Communications
1857629337,Post-Flight
1587991863,Voluntary Change
2449921451,Communications
6130651926,ETC
6274838300,Voluntary Change
5902812100,ETC
8336003614,Communications
5730763912,Checkout
0638675536,Traveler Updates
9785039644,Voluntary Change
1586477299,Mileage Plus
8877745675,Voluntary Change
6338216878,Communications
4303780980,Other Topics
5090647305,IRROPS
2981346412,Mileage Plus
6204361951,Mileage Plus
2487360591,Mileage Plus
9233525697,Mileage Plus
4881319281,Voluntary Cancel
4386784353,Voluntary Change
8312045689,Mileage Plus
5620148323,Disability
2462952658,IRROPS
8903442807,Seating
2794246027,Mileage Plus
9847689388,Seating
0435018917,Baggage
4330134236,Communications
1074964915,Post-Flight
3478296616,ETC
0548172688,Mileage Plus
7481351001,Voluntary Change
3302340258,Checkout
2323032247,IRROPS
7984648308,Seating
6654861274,Post-Flight  
1088881322,Seating
3215373563,Baggage
6235399650,Check-In
8307582372,Booking
5071327625,Voluntary Change
5103062199,IRROPS
6479785816,Products and Services
4416050990,Voluntary Change
3010620324,Voluntary Change
5887366067,ETC
2018274767,Booking
4774879257,IRROPS
9800269592,Checkout
4967232197,Digital Support
1798449716,IRROPS
3665324194,Upgrade
8715267831,Products and Services
9244644807,Communications
2919137800,Post-Flight
1629051583,Seating
0952916201,IRROPS
0841089208,Upgrade
8622141755,Post-Flight
1636447208,Checkout  
5417145438,Baggage
4606192085,Check-In
5284844715,Baggage
6246458039,Post-Flight
4786073630,Post-Flight
1848999003,IRROPS
5642648172,Seating
5764495745,IRROPS
0807917818,Seating
6352392083,Mileage Plus
7941170869,IRROPS
6124212803,Seating
2108575049,IRROPS
8811456225,IRROPS
8589178881,IRROPS
7256147009,Check-In
1102075993,Upgrade
0363973346,Voluntary Cancel
1343711974,Voluntary Change
6364023061,Voluntary Change
7446392872,Checkout
3200375129,Checkout
3905832056,Voluntary Change
7114688732,IRROPS  
8082027346,Voluntary Cancel
5175545248,Voluntary Change
5552218158,Voluntary Change
1414723850,IRROPS
8284322717,Schedule Change
3239442259,IRROPS
8120500745,Voluntary Change
1283582917,Upgrade
5292475015,Mileage Plus
9724077780,IRROPS
8741036887,Voluntary Change
2455472228,IRROPS  
9244302309,Post-Flight
1791468726,IRROPS
6852112082,Seating
8950039447,Voluntary Change
6703346972,Mileage Plus
5343874552,Baggage
2209277724,Post-Flight
1042716430,Seating
8373163514,Mileage Plus
2531919461,Checkout
9691621251,Seating
3381688303,Communications
9534368265,Communications
9212114414,Mileage Plus
0970572384,Check-In
6334843755,Communications
1977777778,IRROPS
9172785335,Seating
4432293920,Voluntary Change
2510863152,Upgrade
2741032821,Seating
7310591412,Seating
6635899321,Voluntary Change
1370247989,Post-Flight
6705817810,Baggage
7358079629,Mileage Plus
4229265787,Booking
4787817074,Upgrade
3051003107,Check-In
7972179997,Post-Flight
6202937608,Voluntary Cancel
3984765488,Checkout
9041589631,Voluntary Change
9178435461,Check-In
7305421739,Voluntary Change
8008343242,Baggage
0802244086,Traveler Updates
0200356415,Voluntary Change
1346414465,Checkout
3438234812,Upgrade
4366694093,Voluntary Change
2956688775,Mileage Plus
9789887139,Booking
4829259360,Seating
4828641110,Voluntary Change
6056963874,Post-Flight
6808091593,Communications
7709692245,Products and Services
4518405536,Baggage
9555288101,Seating
3235078390,Post-Flight
6478440185,IRROPS
0542181599,IRROPS
1749048387,IRROPS
8751725932,Voluntary Change
5198113220,Upgrade
2183941219,IRROPS
1747045735,Voluntary Change
7737608329,IRROPS
7957981578,Mileage Plus
2855678795,Communications
0759477699,Post-Flight
5150472929,Post-Flight
0117070471,Baggage
5579817712,Booking
3681458610,Products and Services
5754666596,Communications
7308955905,Upgrade
8995708304,Upgrade
4999640801,Seating
0192565444,Voluntary Change
2458386772,Mileage Plus
5398942357,Voluntary Change
9433275180,IRROPS
5830741245,Voluntary Change
8948015335,IRROPS
5147947533,Checkout
7990986954,Post-Flight
3429180747,IRROPS
5033188482,IRROPS
3611880970,Mileage Plus
7589853402,Voluntary Change
5586878402,Traveler Updates
7949961095,Products and Services
3698877345,Voluntary Cancel
6003518558,Products and Services
1191785837,Communications
4359786179,IRROPS
0374656757,Products and Services
7419048312,Voluntary Cancel
3719021782,Upgrade
5843060577,Check-In
4094856684,Products and Services
0878956302,Baggage
1997819207,Upgrade
6459358472,Seating
9314167591,Mileage Plus
5936894027,Seating
5659452477,Products and Services
5648785018,Products and Services
4820635364,Check-In
7578059790,IRROPS
0712375360,Seating
2388425537,IRROPS
6954427331,Baggage
7856128015,Seating
2666863754,Mileage Plus
2770229486,Voluntary Change
5946570750,Disability
8984862951,IRROPS
2399810993,IRROPS
6702230445,Traveler Updates
7190237665,Booking
8605649562,Booking
7359099688,IRROPS
0087714432,IRROPS
6122924879,IRROPS
8722403914,IRROPS
2042081481,IRROPS
0436328247,IRROPS  
6357494234,IRROPS
0057429997,Voluntary Change
2285497016,Communications
5336669841,IRROPS
7413086272,Voluntary Change
1350357633,Booking
8631209769,ETC
3713268567,IRROPS
7061610291,Voluntary Change
5743039686,Seating
8533021406,Seating
0161060968,Mileage Plus
6525785686,ETC
8727029264,IRROPS
7510975048,Post-Flight
7161686565,Products and Services
3877541037,IRROPS
4705632935,IRROPS
0482794683,Booking
4956968531,Seating
8291287163,Seating
7963548846,Checkout
6680506519,IRROPS
7528009494,Post-Flight
2753686574,IRROPS
7240144473,Voluntary Change
2767944645,Seating
2715266567,Upgrade
8749388427,Voluntary Cancel
4216475962,IRROPS
8670046906,IRROPS
0977192865,Communications
4269612489,Mileage Plus
6570814075,Post-Flight
1936133124,Communications
9846899312,IRROPS
6307380435,Communications  
1847267160,Mileage Plus
9155037099,Voluntary Change
6658972446,Mileage Plus
5010466971,Checkout
1608062056,Voluntary Change
4037564455,Seating
1059848047,ETC
6533974064,Mileage Plus
5714989564,Voluntary Change
0553757108,Seating
7749024430,Communications
2464287957,IRROPS
8818425868,Seating
3786145823,Communications
1274687899,IRROPS
8115074563,Upgrade
2903176003,Schedule Change
0187858142,Post-Flight
2008897522,Products and Services
6674435563,IRROPS
5349902366,Products and Services
6235523436,Products and Services
4701800820,Communications
2143875396,IRROPS
1800231994,Other Topics
5375658208,Checkout
2858487463,IRROPS
7399448834,IRROPS
7203102612,Voluntary Change
9743849761,Baggage
4907574146,ETC
6505443393,Post-Flight
2780366984,Seating
7183406227,Post-Flight
4869255623,Voluntary Change
4520033933,Voluntary Change
6906011544,Voluntary Change
0494665768,Mileage Plus
1051211186,Seating
9376626580,Checkout
3240396219,Communications
9976349877,Mileage Plus
3740621925,IRROPS
0042105231,Baggage
9018724931,IRROPS
2657258507,Post-Flight
5802458006,Voluntary Change
0825437370,Post-Flight
0489871472,IRROPS
2396230508,Products and Services
0952025896,Upgrade
0219080163,IRROPS
5876030028,Products and Services
3675215416,IRROPS
8211099774,Mileage Plus
8628720630,Other Topics
0393827358,Digital Support
9231664200,IRROPS
8553995323,IRROPS
5224385148,Mileage Plus
7388029795,IRROPS
0092271152,IRROPS
0945723002,Check-In
4298536459,IRROPS
4862763597,Voluntary Change
9827430848,Products and Services
1094804805,IRROPS
1243131254,Seating
9940766488,Post-Flight
9149034767,Voluntary Cancel
1813770723,Checkout
2877552165,IRROPS
5076639709,Seating
9749679792,Post-Flight
9418949371,IRROPS
3980401757,Digital Support
7790683120,Post-Flight
9313758317,Voluntary Change
6378547613,Seating
3554380344,IRROPS
9715959004,Voluntary Change
4580143192,Checkout
0368636926,Baggage
8676948770,IRROPS
8052420518,Products and Services
9475311898,IRROPS
9082186965,Post-Flight
8715779522,Voluntary Change
0413704380,Booking
1299061626,Voluntary Change
6957980223,Seating
3666795946,IRROPS
1397373342,Checkout
1612478682,Baggage
3736515333,IRROPS
2340474266,Communications
0049928436,Baggage
1943845595,Products and Services
3714886582,IRROPS
9275100982,Voluntary Cancel
0650483680,Products and Services
1424230235,Communications
3943221207,Voluntary Change
1114474055,Mileage Plus
3002183917,Baggage
3817737874,ETC
1725336327,Voluntary Cancel
2022841056,Voluntary Change
0475430653,Digital Support
1094833671,IRROPS
3623853465,Baggage
7304616144,Voluntary Change
7764075733,Products and Services
9877033023,Voluntary Change
2485522830,Upgrade
7807567703,Voluntary Change
1517489289,Mileage Plus
9371934864,IRROPS
4003716942,Booking
2738827623,Check-In
7887287099,IRROPS
5167631512,Seating
6004618865,Booking
8222020870,Voluntary Cancel
4134876067,Voluntary Change
5672813430,Voluntary Change
4060508567,Seating
7285709245,Seating
6289230517,Communications
3307949174,Mileage Plus
1819938895,IRROPS
9789080787,IRROPS
0696614383,Booking
4003594779,Mileage Plus
3300452805,Post-Flight
1103173647,IRROPS
1318277355,Seating
3277357623,Checkout
3335063028,Mileage Plus
9875461711,Products and Services
9513804185,Products and Services
8197819396,IRROPS
2942714950,Voluntary Change
2524043653,Seating
0132568892,Upgrade
2958428622,IRROPS
2963555547,IRROPS
1659028626,IRROPS
6654006698,Voluntary Change
0577436895,Checkout
4116827883,Checkout
3530065314,IRROPS
4477887018,Communications
0687779819,Checkout
8859470413,IRROPS
0967277512,Products and Services
6535067140,Post-Flight  
4463460985,Voluntary Change
9096906791,Voluntary Change  
7008076054,Products and Services
8028165606,IRROPS
1312541997,Post-Flight
5608442878,Mileage Plus
4580465632,Communications
3426789222,Mileage Plus
1800766191,Voluntary Cancel
7658246444,Seating
3215480042,Post-Flight
7976023483,Voluntary Change
7016410083,Communications  
2807768079,Upgrade
0027970749,Seating
4870132700,IRROPS
8417849400,Post-Flight
8279893536,Communications
1878483866,IRROPS
9209342149,Voluntary Change
2832338734,Baggage
2970651189,Mileage Plus
1690943466,Digital Support
9715971608,Schedule Change
5814860771,Mileage Plus
3516402753,Voluntary Change
6016731838,Booking
4237119192,Voluntary Change
9916365641,Booking
8809698012,Mileage Plus
7704817136,Baggage
5025549762,Voluntary Change
1455899149,Voluntary Change
3442428700,Baggage
6735393408,IRROPS
1939461793,Voluntary Change
0140998418,IRROPS
1824764382,Unaccompanied Minor
0995220609,Check-In
6324979649,Post-Flight
3638817878,Seating
2153411870,Booking
7404547276,IRROPS
0400454890,Voluntary Change
5311578555,Post-Flight
2422558612,IRROPS
1136141339,IRROPS
5793591190,Voluntary Change
3231880231,Products and Services
4977235978,IRROPS
0656805374,Voluntary Change
8002834705,Seating
5095239805,IRROPS
3831324452,Products and Services
1812377117,IRROPS
4088075337,Other Topics
7696395025,Upgrade
9779057256,IRROPS
2145527969,Schedule Change
5325278453,IRROPS
6281229534,IRROPS
0159073107,Digital Support
6660922683,Seating
4135211347,Communications
7704140849,Baggage
4717706456,IRROPS
3559860156,Post-Flight
1870468502,IRROPS
9485102331,Check-In
4175358915,Digital Support
5039577992,Mileage Plus
1875979402,IRROPS
9603780685,Baggage
3700783069,Mileage Plus
7356997194,ETC
4983532449,Baggage
4139569092,Booking
2275791702,Baggage
2484776724,Check-In
2749753229,Products and Services
2356811989,IRROPS
2532198254,IRROPS
9930105373,Mileage Plus
8776525859,Seating
1296737102,IRROPS
1325176604,Communications
6674749778,IRROPS
5334033339,Mileage Plus
1233255205,Voluntary Cancel
4388088563,Seating
0680089994,Voluntary Change
6860102892,Communications
3838226504,IRROPS
2236760295,Mileage Plus
7301859961,Communications
2375194638,IRROPS
9028856661,Upgrade
0557630755,Checkout
0297556287,ETC
3637435210,Seating
1932958142,Traveler Updates
1481555856,Check-In  
7191465079,Voluntary Cancel
7664629003,Voluntary Change
6999083633,ETC
9026739300,Voluntary Change
1600566002,Seating
9343977220,Post-Flight
1264743722,Voluntary Change
8718609547,Seating
0207325187,Mileage Plus
9447772119,Post-Flight
8504863548,IRROPS
6068088772,Traveler Updates
8862423838,Mileage Plus
1507263233,Baggage
6985865523,Communications
9213465769,Seating
7412339882,IRROPS
8785065241,Traveler Updates
3565940141,Checkout
9921437860,IRROPS
5905769715,Voluntary Change
3877822822,IRROPS
2026759449,IRROPS
0578353946,Mileage Plus
1674451422,IRROPS
0892374734,Voluntary Change
5184090667,Communications
1003863473,Mileage Plus
0603835243,IRROPS
9053617516,IRROPS
8729169209,Digital Support
7409583940,IRROPS
8026133822,Baggage
4184812222,ETC
0545761655,IRROPS
8939972182,Voluntary Cancel
0661618226,Mileage Plus
8044872636,Mileage Plus  
5349376443,Baggage
1954712236,IRROPS
4527100769,IRROPS
5096036871,Mileage Plus
3207007817,IRROPS
7801751318,Baggage
1901386495,Traveler Updates
5805687073,Mileage Plus
5275206743,Voluntary Change
4210086748,Voluntary Change
5359869446,IRROPS
1163955624,IRROPS
0001993764,Mileage Plus
8305137532,Checkout
4159031729,Communications
2353194381,Seating
1871214663,Baggage
4245429097,IRROPS
4263086842,IRROPS
5098828121,Voluntary Change
6164569251,IRROPS
4583117680,Post-Flight
0247899710,Communications
1411840954,Voluntary Cancel
6471127730,Mileage Plus
2464818588,Digital Support
6697803846,Voluntary Change
5160722430,Checkout
6903466773,Voluntary Change
7378782563,IRROPS
5929056919,Other Topics
4286950082,Products and Services
1748908615,Upgrade
1570084290,Communications
0785010748,Booking
9696756491,Checkout
0488226863,IRROPS
0929030297,IRROPS
9833109342,Mileage Plus
0088508031,Post-Flight
3787289331,Booking
3094783901,IRROPS
3576478209,IRROPS
1809973605,IRROPS
3764677631,Voluntary Cancel
3633454207,Mileage Plus
0874341336,Post-Flight
3842509597,IRROPS
7961262741,Digital Support
7840746881,IRROPS
8991818273,Upgrade
8368584368,Mileage Plus
6048111555,Mileage Plus
6513356808,Voluntary Change
6168850289,Seating
5972287631,IRROPS
7793127517,IRROPS
1293310441,Products and Services
9682281887,Check-In
0690700456,Upgrade
4226836579,Voluntary Change
3807881162,IRROPS
3435096202,Mileage Plus
3964266765,IRROPS
6300297825,IRROPS
4938250104,IRROPS
1080102520,IRROPS
4897120779,Traveler Updates
5081551865,Digital Support
7112547000,Checkout  
1170014996,IRROPS
3364143153,Communications
5418141705,ETC
2736699132,Other Topics
4561162198,IRROPS
5744525251,Post-Flight
3526965294,Booking
4786314699,IRROPS
3763155440,Seating
5367816164,IRROPS
4646675414,Mileage Plus
0893387944,Baggage
9398563331,Post-Flight
9293793979,Seating
0029177846,IRROPS
8705491088,Voluntary Change
3392736136,IRROPS
2857036477,Post-Flight
0441958033,IRROPS
8243133728,Upgrade
3998145638,Seating
5308085144,Voluntary Change
8577873225,IRROPS
4196976682,Check-In
2749201075,Upgrade
9092655833,Communications
4473833266,Baggage
5498410390,Voluntary Cancel
6194482920,Products and Services
4265552179,Post-Flight
1464217987,Products and Services
7590201728,Voluntary Change
2974714257,Other Topics
0255871984,Mileage Plus
4506882651,Voluntary Change
4875058410,Voluntary Change
3489800273,ETC
4434967053,Voluntary Cancel
7252222593,Baggage
4251987953,Seating
2960929875,Voluntary Change
5898039070,IRROPS
9180935365,Booking
4161007901,IRROPS
6728308472,Seating
8181618578,Post-Flight  
4878356313,Seating
2399454735,Upgrade
7995474234,IRROPS
1888275797,Post-Flight
2235463453,IRROPS
1317264711,Voluntary Change
6627906487,Voluntary Change
4286196734,Upgrade
7097259446,IRROPS
3283441830,Digital Support
2535020364,Voluntary Change
1714486823,Digital Support
4156046386,Post-Flight
0627740528,Voluntary Change
3158620928,Booking
7797969617,IRROPS
4421484089,Upgrade
1493243092,Voluntary Change
0938275530,Voluntary Cancel
9778730379,Voluntary Change
3883727233,Mileage Plus
3046164639,Communications
1155311922,Voluntary Change
8074164680,Voluntary Change
1942835664,Voluntary Change
4033216121,Mileage Plus
3485777912,Upgrade
8214546603,Voluntary Change
6386714088,Traveler Updates
4622638992,Post-Flight
3768951696,Voluntary Change
8282099065,Voluntary Cancel
4903267461,Booking
6231827869,Seating
8379095513,Mileage Plus
4684443454,Communications
4562009877,Check-In
6194648600,Traveler Updates
1297371163,ETC
4828309271,Products and Services
3297156936,Mileage Plus
5420763176,IRROPS
4832535784,IRROPS
3062905501,IRROPS
7974667203,IRROPS
0717357917,IRROPS
1826934957,Post-Flight
6816816217,IRROPS
2791794648,Seating
5028875757,Seating
4238718523,Voluntary Change
0664653709,Voluntary Cancel
0731579512,Communications
7965173656,Communications
1514053545,Seating
8276730265,Products and Services
2838744422,Voluntary Change
0801678407,Post-Flight
8199090980,IRROPS
1526303698,Seating
4435210700,Communications
5287825800,Mileage Plus
2550998469,Voluntary Cancel
2676214894,IRROPS
8484173549,Checkout
9035577360,Products and Services
7418688207,Communications
4361556314,Voluntary Change
7756442945,IRROPS
3347151857,Upgrade
1079799330,IRROPS
5725593301,Post-Flight
6654021304,Voluntary Change
9811888740,IRROPS
6225662359,IRROPS
2956330456,IRROPS
6314052259,Baggage
2408073588,Traveler Updates
7951078985,IRROPS
3175065804,Booking
2400053079,IRROPS
9563084133,IRROPS
5396085276,Baggage
3727044433,Seating
6623579771,Voluntary Change
5059676988,IRROPS
5293053567,Seating
6269093817,Voluntary Change
2251682983,IRROPS
1846481148,IRROPS
3614606056,Check-In
0779439074,IRROPS
2765453677,Seating
9324787832,IRROPS
5540329706,IRROPS
9528183317,IRROPS
3792789286,Seating
2293015525,IRROPS
9621426399,Seating
6067296858,Disability
0880102644,Booking
8189293967,Products and Services
1929467673,Traveler Updates
7322485100,Voluntary Change
1790077078,Mileage Plus
8753007158,Check-In
5583416295,Seating
2187747397,Post-Flight
9324575724,Voluntary Change
4739669982,Post-Flight
5478058782,IRROPS
1750542994,Voluntary Change
2191773148,Seating
6053271349,Post-Flight
9606222771,IRROPS
8871032760,IRROPS
0609361188,Voluntary Change
5102387776,IRROPS
6261617415,Seating
5519874976,Post-Flight
7089788354,IRROPS
6216911670,Products and Services
7282567029,Seating
8891331567,Voluntary Change
7859156849,Voluntary Change
9801926920,Voluntary Change
4458998253,Booking
7292510657,Seating
2627083543,Mileage Plus
5325983962,IRROPS
2044679327,IRROPS
6110840993,Digital Support
1287337158,IRROPS
9130087669,Products and Services
9256103134,Baggage
7319746199,Post-Flight
3254554080,Voluntary Change
4248552040,IRROPS
8107868037,Other Topics
6359117924,IRROPS
1586194582,IRROPS
5999418379,Mileage Plus
0612867389,Communications
8915758373,Mileage Plus
3548526604,Check-In
0441373362,IRROPS
6161215955,Products and Services
7015531672,Seating
4192149692,IRROPS
9490527907,Booking
3320707146,Voluntary Change
3857447142,Products and Services
7754856844,Baggage
5365179271,IRROPS
1216728855,Other Topics
5837013191,Products and Services
9225372626,Seating
1357237288,IRROPS
7116330613,Baggage
0980208345,IRROPS
8911945896,Seating
1275446347,Check-In  
1614858443,Voluntary Change
7398258153,Voluntary Change
8060369783,Voluntary Change
3819990322,Voluntary Change
4691612690,Check-In
1456492044,Voluntary Change
1069348619,Voluntary Change
3306004277,Mileage Plus
7635438884,Products and Services
9476935303,IRROPS
5042759417,Booking
8980095485,Voluntary Change
5340333418,IRROPS
9207551884,IRROPS
6952439235,Upgrade
3030599876,ETC
7487287550,Voluntary Change
5952677338,IRROPS
6081276954,Post-Flight
1548835263,Voluntary Change
6028345681,Mileage Plus
3376801001,IRROPS
5096996541,IRROPS
4936491134,IRROPS
6538699641,Mileage Plus
4392936151,IRROPS
6920250194,Products and Services
4871535689,Communications
3802622971,Voluntary Change
9090820662,Communications
0810721351,Voluntary Change
1856062962,IRROPS
6785232486,Voluntary Change
9190081494,Voluntary Change
7033366534,Voluntary Change
9540764167,Products and Services
7875054226,Booking
9061790571,Products and Services
8340476998,Mileage Plus
2278488726,Mileage Plus
8978477239,Traveler Updates
4162762036,Voluntary Change
2371132999,Checkout
6062075941,IRROPS
6746122864,Baggage
4047340825,Seating
3079717851,Voluntary Change
4657476617,Voluntary Cancel
0072765699,Voluntary Change
4010433861,Upgrade
7639232976,Baggage
7571295032,Baggage
4385264409,IRROPS
0403617802,Products and Services
2145226896,Products and Services
7545188244,Communications
1360547032,Seating
8579997920,IRROPS
3520352648,Voluntary Change
9787529306,Communications
7761300329,Post-Flight
2228190097,Other Topics  
5893906338,IRROPS
7787460304,ETC
6801222561,IRROPS
5327353800,Voluntary Change
7102663201,Checkout
0280712565,IRROPS
2171248001,IRROPS
1992843921,Upgrade
3738353319,Seating
3249501119,Schedule Change
9203558568,IRROPS
5625217677,Mileage Plus
8273440322,Checkout
1403041746,Voluntary Change
1975986602,Voluntary Change
4210648029,Baggage
0544065494,IRROPS
0696170973,Voluntary Change
7932219140,Check-In
3103286154,Voluntary Change
6694721565,Post-Flight
0479238912,Mileage Plus
0229702643,Schedule Change
3901611496,IRROPS
8366389197,Disability
4564864320,Voluntary Change
0344069820,Upgrade
3783888313,Voluntary Change
0966644419,Check-In
9757317297,Traveler Updates
2195483148,Booking
7822326393,IRROPS
8052575223,Voluntary Change
8862901145,Baggage
8044767935,IRROPS
1122435231,Seating
6012538960,Post-Flight
2801415953,Voluntary Change
5236012200,Checkout
5758031752,IRROPS
9318519714,Schedule Change
1794886572,Voluntary Change
8430005650,Schedule Change
4109583659,ETC
3975976840,Baggage
6428301278,Communications
4664721374,Communications
5397726694,Communications
4220556387,Products and Services
5169431325,Mileage Plus
2103708633,Digital Support
0987157614,Mileage Plus
0354025965,Post-Flight
1667158325,Digital Support
3134119144,Voluntary Change
9025706589,Post-Flight
0689579203,IRROPS
1240314857,Voluntary Change
6480813936,Mileage Plus
4013535352,IRROPS
7471921152,Voluntary Change
4790702901,Post-Flight
7157450632,Voluntary Change
2697835466,IRROPS
8727124502,IRROPS
2078526254,IRROPS
3558961159,Booking
1156824212,Seating
1943490706,IRROPS
4690469535,Voluntary Change
4354761220,IRROPS
3073103088,ETC
1899437960,Seating  
4579004529,Products and Services
0930854686,Mileage Plus  
3172003213,Products and Services
7512808062,IRROPS
7249629289,IRROPS
9127636088,Communications
6462348791,Schedule Change
0217620987,Upgrade
6991157077,Voluntary Change
4474481371,Checkout
2251929336,Voluntary Change
1632491415,Seating
2261761351,Digital Support
9607227249,Schedule Change
5313266621,IRROPS
6113878027,Post-Flight
2171727191,Voluntary Cancel
2351282829,Voluntary Change
4004233761,Seating
2409750130,Voluntary Cancel
9657017792,IRROPS
8320602806,Voluntary Change
5293502825,IRROPS
7572133842,IRROPS
5490698381,Mileage Plus
4010451035,Booking
8556747910,Voluntary Change
0328348096,IRROPS
3911691964,Seating
6978676687,Mileage Plus
1110400945,Booking
7878967007,Voluntary Cancel
2351876753,Voluntary Cancel
1915571215,Voluntary Change
7385975270,Voluntary Change
8650822944,IRROPS
8983019388,Communications
0813042645,Mileage Plus
2890957937,Seating
7452606564,Baggage
2065292811,Baggage
2338708334,Mileage Plus
0928106556,Products and Services
9426360059,Mileage Plus
9932920551,Booking
4909658748,Post-Flight
6070187971,Voluntary Change
4892981472,Baggage
3602063836,IRROPS
9950660994,Voluntary Change
0402810917,Baggage
2296248982,Communications
9845634680,IRROPS
9708052959,Digital Support
8421896767,Voluntary Change
2767589613,IRROPS
2148596171,Upgrade
2063005280,Booking
7663127936,Checkout
0204297113,Schedule Change
4844901647,Communications
1044292827,Seating
1653588856,Seating
7049998574,Post-Flight
5922878315,IRROPS
8994469143,IRROPS
5054450407,Upgrade
3242482627,Voluntary Change
6510758222,Communications
4386676580,Baggage
9907636000,Baggage
8984493227,Communications
8527690076,Voluntary Change
6864627877,Check-In
8217297089,IRROPS
8209892432,Baggage
9806594547,Checkout
5361574000,IRROPS
7166423804,Traveler Updates
8672814927,Communications
1284024649,Post-Flight
5599842528,Checkout
5414961772,Upgrade
9813086401,Communications
7814852534,Voluntary Change
4870809749,IRROPS
3245705115,Post-Flight
3152861982,IRROPS
8544425799,Communications
9809843400,Voluntary Change
8990894710,Voluntary Cancel
5238699578,Voluntary Change
3348474174,Mileage Plus
2097477579,IRROPS
4720801602,Communications
5339106789,Digital Support
2749629043,IRROPS
6190513213,Voluntary Change
5949134180,IRROPS
0414890595,Products and Services
7314901953,Booking
2531074076,Communications
8053915800,Products and Services
9484846592,Booking
8249820627,Mileage Plus
5802015474,Mileage Plus
1411584653,IRROPS
9673851434,Digital Support
7072088949,Seating
3169589275,Post-Flight
2489761141,IRROPS
0495099872,Voluntary Cancel
3517444698,Mileage Plus
7830427157,Products and Services
2982750837,Disability
9141807549,Checkout
7300142177,Seating
6003172445,Booking
5862153418,Post-Flight
0981401509,Seating
6318449772,Voluntary Change
0574883819,ETC
0748445107,IRROPS
4856121154,Voluntary Change
8274223643,IRROPS
8921962772,IRROPS
0492530808,Mileage Plus
7705890221,Other Topics
4409276773,Mileage Plus
4478033308,Seating
4364799347,Seating
2816080178,Disability
6484092535,Voluntary Change
2877121519,IRROPS
7277741045,Baggage
4972275440,Mileage Plus
0083328086,Checkout
6047957034,Baggage
0994019741,Check-In
3277610681,Other Topics
9966677984,IRROPS
0242774637,IRROPS
5164208079,Post-Flight
6693043145,IRROPS
2434836220,Seating
2564864810,Booking
2079814256,IRROPS
8677556102,Voluntary Change
0538003940,Products and Services
3809221108,Other Topics
3921866077,Communications
9873555535,Baggage
9035355270,Post-Flight
0591810218,IRROPS
9243239084,Check-In
3455959091,Seating
3592998684,Seating
1168000196,IRROPS
1073136658,Booking
3881969714,Baggage
0296943053,Baggage
0874016211,Check-In
6481634945,Baggage
2720346240,IRROPS
1242479121,Post-Flight
9272576210,Check-In
4635759529,IRROPS
2166997670,Other Topics
7740986062,IRROPS
1796234297,Disability
0724284123,Mileage Plus
5925499129,Mileage Plus
5850759999,Baggage
7859186086,Voluntary Change
0891036256,Voluntary Change
1122492230,Schedule Change
5476395555,IRROPS
7481218897,IRROPS
2472548924,Voluntary Change
4010736584,Mileage Plus
2598704877,Voluntary Change
7635262350,Baggage
4188675076,Voluntary Change
3846148048,Checkout
2489819392,Voluntary Change
9422667277,IRROPS
3270167462,Upgrade
9881614275,Post-Flight
6417248579,Communications
1096987681,Communications
3309580953,Upgrade
0318413398,Mileage Plus
8650319519,Products and Services
6201321501,Voluntary Change
8237855593,Products and Services
4546560305,Voluntary Change
3534298536,Seating
1048380488,Upgrade
1002754573,Post-Flight
8304574301,IRROPS
0347174166,Post-Flight
5587134061,Post-Flight
7912966782,IRROPS
8013175160,IRROPS
5681541689,Voluntary Change
2695673607,Communications
7732932386,Check-In
1758106152,Voluntary Cancel
6571412545,Seating
7821904291,Checkout
7050740179,IRROPS
2480574426,IRROPS
5667087412,Products and Services
9271888033,Mileage Plus
0313304854,IRROPS
0630960850,Seating
3254226859,Seating
1110528504,IRROPS
9419893742,Communications
5910643064,Upgrade
5640446978,IRROPS
0416707121,Mileage Plus
8924650145,Products and Services
3407338798,Booking
3843708853,Mileage Plus
6571371356,IRROPS
5042695201,Other Topics
8224329270,Voluntary Change
9001245944,Mileage Plus
2593239454,Voluntary Change
5518713730,Voluntary Cancel
3989372602,Seating
6376948907,Digital Support
6613246408,Voluntary Change
5490127214,IRROPS
6304717861,Booking
9702262194,Voluntary Change
6491806952,Traveler Updates
2094723905,IRROPS
3402774483,IRROPS
7293750797,Voluntary Change
8499891501,IRROPS
6847473557,Voluntary Change
4222934806,IRROPS
5635880640,Voluntary Change
0963904395,Post-Flight
6536842469,Upgrade
9135023866,Post-Flight
4713094501,Mileage Plus
3639365964,Voluntary Change  
2519396471,Seating
8242275794,Voluntary Change
4584999583,Mileage Plus
4929043527,Voluntary Change
