call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
3027479021,640550,calm,frustrated,0.06,0.05
2924424108,422417,neutral,angry,-0.17,0.34
5889005374,855386,calm,polite,0.1,0.25
9660679707,897227,calm,frustrated,0.12,0.43
0239603757,782259,calm,calm,0.11,0.43
2354727049,275034,calm,polite,0.09,0.8
4323541503,590950,calm,polite,0.08,0.17
5188499602,266966,neutral,neutral,-0.08,0.25
9770195402,744299,neutral,angry,-0.02,0.34
8170318396,113217,neutral,polite,0,0.1
1001407026,575131,neutral,calm,-0.04,0.56
6520771489,591324,neutral,frustrated,-0.01,0.4
6438623856,618490,calm,frustrated,0.07,0.29
6025974322,642658,neutral,frustrated,-0.08,0.02
0907631659,675344,calm,neutral,0.23,0.54
8885786007,981776,neutral,neutral,-0.09,0.15
6473034673,261911,neutral,calm,-0.18,0.28
0754983965,198686,neutral,calm,-0.03,0.08
8899853671,993862,neutral,angry,-0.02,0.13
5002968348,640550,neutral,calm,-0.16,0.39
5772423903,113217,calm,neutral,0.24,0.35
7241726593,432687,neutral,polite,-0.02,0.17
4972114462,668841,calm,neutral,0.16,0.48
5999938160,459044,neutral,frustrated,-0.09,0.15
5586334402,748700,calm,frustrated,0.1,0.25
7658159253,901722,neutral,angry,-0.11,0.38
3313849863,897227,neutral,frustrated,-0.04,0.24
6489036561,855386,neutral,neutral,-0.01,0.16
7802001307,367706,neutral,angry,0,0.22
8749967674,642658,neutral,polite,-0.08,0.67
1074085548,113217,neutral,calm,-0.16,0.29
6015880404,803198,neutral,neutral,-0.06,0.71
2682460130,136855,calm,neutral,0.1,0.46
6377542755,855652,calm,calm,0.05,0.23
7116081534,530215,neutral,frustrated,-0.07,0.19
6360779740,981779,neutral,frustrated,-0.05,0.45
4141688266,743011,neutral,calm,-0.04,0.55
8961084679,942082,neutral,calm,-0.08,0.32
0137545937,526945,neutral,neutral,-0.16,0.66
7895937193,175269,,calm,-1,0.1
1457054079,342279,neutral,calm,-0.11,0.29
3878802567,720418,neutral,neutral,-0.08,0.25
6798666531,911766,calm,angry,0.14,0.07
3793018695,675344,neutral,polite,-0.05,0.22
6789492074,582602,neutral,frustrated,-0.01,0.21
0714021265,367706,neutral,polite,-0.02,0.07
2975785943,175269,calm,angry,0.05,0.24
8921463958,901722,calm,angry,0.18,0.66
7740868134,261911,calm,polite,0.1,0.73
6975149980,198686,neutral,neutral,0,0.75
8509887857,459044,frustrated,polite,-0.26,0.56
7040636725,437196,calm,angry,0.12,0.19
3729375295,570067,neutral,frustrated,-0.13,0.53
3411598375,796927,neutral,neutral,-0.03,0.1
7940966018,888140,calm,polite,0.04,0.83
7346402696,835105,calm,angry,0.04,0.45
6638421710,993862,calm,angry,0.1,0.24
4720961232,855386,calm,calm,0.04,0.43
9660223277,590950,calm,calm,0.2,0.05
2240157648,793137,calm,angry,0.08,0.15
5226757877,266966,neutral,angry,-0.19,0.18
5607909363,319947,frustrated,angry,-0.42,0.33
3117329785,113217,neutral,calm,-0.1,0.49
8630911487,263480,frustrated,polite,-0.28,0.37
3404963553,590950,neutral,neutral,-0.14,0.18
4880513771,618490,neutral,calm,-0.11,0.07
1846545689,422417,neutral,neutral,-0.05,0.57
3738650134,338544,neutral,frustrated,0,0.25
2517999838,597265,neutral,neutral,-0.15,0.2
1202008560,764745,neutral,polite,-0.05,0.21
2051497742,376294,neutral,frustrated,-0.02,0.62
6687882168,176703,frustrated,neutral,-0.31,0.42
4309872547,848681,frustrated,frustrated,-0.3,0.14
4044615792,820369,neutral,polite,-0.24,0.32
7559798196,650595,calm,neutral,0.16,0.43
1727342946,418634,frustrated,calm,-0.46,0.13
6636374499,955854,frustrated,angry,-0.46,0.17
4969776236,760378,calm,calm,0.06,0.56
0130086461,782259,calm,calm,0.14,0.43
1995421386,675344,neutral,calm,-0.07,0.43
5255585214,668169,neutral,angry,-0.02,0.56
2956529466,526945,neutral,angry,-0.09,0.27
3189910397,796927,neutral,calm,0,0.43
7798086127,336230,calm,polite,0.16,0.35
6089343230,139291,calm,angry,0.16,0.82
6155564213,338544,neutral,neutral,-0.06,0.42
1561137345,302709,calm,frustrated,0.22,0.29
6516852878,816533,neutral,calm,-0.21,0.39
1852268344,432687,neutral,frustrated,-0.03,0.46
3559340800,590950,neutral,polite,-0.21,0.07
4645864577,591778,neutral,calm,-0.12,0.29
4983952377,618490,neutral,calm,-0.12,0.05
0400928977,668841,neutral,frustrated,-0.13,0.37
1465079131,672758,neutral,frustrated,-0.07,0.26
8192740581,418634,neutral,angry,-0.08,0.23
6578846508,720418,neutral,polite,-0.14,0.34
4379754821,391052,neutral,angry,-0.06,0.14
9649864663,955854,neutral,frustrated,-0.09,0.38
5427355843,552900,neutral,calm,-0.16,0.3
7544896495,911766,neutral,calm,-0.19,0.07
6055303249,167843,neutral,angry,-0.22,0.05
2145197853,171689,neutral,angry,-0.03,0.62
4524579139,926719,calm,polite,0.06,0.56
1919211271,374078,calm,calm,0.15,0.34
4068814161,246791,neutral,angry,-0.08,0.07
3607989706,144120,calm,frustrated,0.13,0.12
8765600487,591324,calm,polite,0.12,0.13
4445330234,175269,neutral,polite,-0.09,0.28
8085773642,848681,neutral,polite,-0.08,0.23
9057765054,805825,calm,calm,0.01,0.01
1654186543,530215,neutral,neutral,-0.14,0.48
4605873325,367706,calm,angry,0.12,0.13
9672355455,942082,calm,calm,0.09,0.31
1647407986,835105,calm,frustrated,0.13,0.42
2670369623,764745,neutral,neutral,-0.16,0.15
2182065241,968346,neutral,calm,-0.1,0.42
9967336310,597058,calm,angry,0.06,0.55
7851144446,266799,neutral,frustrated,-0.02,0.3
6708915059,183138,neutral,angry,-0.15,0.11
4605692719,640212,calm,calm,0.1,0.22
8059585075,591324,neutral,polite,-0.13,0.16
8955815506,261911,calm,polite,0.03,0.15
7950442930,796927,calm,polite,0.02,0.32
0160170708,581782,calm,neutral,0.01,0.32
7361841907,263480,neutral,polite,0,0.19
1622127696,391052,neutral,angry,-0.09,0.73
2355912912,367706,neutral,calm,-0.13,0.26
7555111518,672758,neutral,angry,-0.11,0.48
2016672355,959023,neutral,frustrated,-0.02,0.48
3301909784,176703,calm,calm,0.01,0.21
0395324834,136855,neutral,neutral,-0.05,0.08
6756041746,901722,neutral,angry,-0.03,0.17
1180185386,630891,neutral,neutral,-0.25,0.05
7780794309,575131,neutral,polite,0,0.35
2851355905,302709,neutral,neutral,-0.02,0.39
6976602445,748700,neutral,polite,-0.13,0.15
9912164888,597265,calm,calm,0.09,0.18
6669909504,630891,calm,neutral,0.15,0.04
1860471422,805825,calm,polite,0.15,0.04
3061491866,263480,calm,angry,0.03,0.04
2028326630,591324,calm,polite,0.14,0.06
1545590094,981776,neutral,neutral,-0.01,0.53
3743860000,582602,calm,calm,0.06,0.73
7581365066,355086,neutral,angry,0,0.22
0158567768,437196,neutral,calm,-0.14,0.34
5195540327,570067,neutral,calm,-0.14,0.18
8302885125,595713,neutral,angry,0,0.13
7500270326,530215,calm,angry,0.1,0.47
1952850332,942082,calm,angry,0.03,0.24
6884651963,175269,neutral,polite,-0.19,0.57
5521724848,764745,neutral,frustrated,-0.04,0.55
6276400596,144120,neutral,calm,0,0
0586798630,968346,neutral,angry,-0.1,0.17
8682601653,261911,neutral,angry,0,0.43
7904954853,981779,neutral,frustrated,-0.04,0.1
7814351616,743011,neutral,frustrated,-0.21,0.23
8094091521,855652,angry,polite,-0.74,0.01
0006121139,319947,neutral,polite,-0.09,0.44
3525702418,820369,calm,angry,0.08,0.42
9851660216,144120,neutral,angry,-0.24,0.2
8832442792,136855,neutral,angry,-0.11,0.31
9038651004,805825,calm,calm,0.02,0.31
3405520593,263480,neutral,frustrated,-0.24,0.66
3619002402,595713,neutral,calm,-0.07,0.6
3490808494,618490,calm,calm,0.03,0.09
4680163819,855386,neutral,neutral,-0.02,0.33
8764417786,668841,calm,frustrated,0.22,0.38
7865309710,796927,calm,calm,0.06,0.08
4212762602,848681,neutral,angry,0,0.41
3599090008,980508,calm,polite,0.11,0.27
6306419944,968346,neutral,angry,-0.09,0.1
0549394147,367706,calm,polite,0.33,0.14
7021818480,650595,neutral,angry,-0.2,0.22
1353972303,418634,neutral,polite,-0.17,0.14
5653740705,955854,neutral,calm,0,0.82
8669985989,359050,neutral,neutral,-0.08,0.36
1863017469,748700,neutral,calm,-0.11,0.39
4997135178,630891,neutral,neutral,0,0.44
1925143920,855652,neutral,polite,0,0.43
2871603272,942082,calm,calm,0.02,0.16
2165705996,595713,calm,angry,0.38,0.34
6714325892,266799,calm,angry,0.06,0.55
9588799265,668841,neutral,angry,-0.11,0.27
7141444929,526945,calm,neutral,0.09,0.46
8370310343,136855,neutral,angry,0,0.2
7958319321,597058,calm,calm,0.06,0.52
5739737310,198686,neutral,calm,0,0.11
7385953231,982131,calm,frustrated,0.02,0.26
1479677632,391052,neutral,angry,-0.08,0.24
8576430596,597265,calm,neutral,0.18,0.65
0970062087,630891,neutral,angry,-0.13,0.45
6012655857,980508,neutral,neutral,-0.06,0.37
9991919978,103651,neutral,polite,-0.15,0.55
6529084255,591324,neutral,frustrated,-0.16,0.17
6692115451,618490,neutral,angry,0,0.53
5603015238,993862,neutral,angry,-0.1,0.56
2589780209,782259,neutral,neutral,0,0.34
7097774214,698596,neutral,angry,-0.04,0.29
8391116826,672758,neutral,frustrated,-0.21,0.38
4883406116,136855,calm,neutral,0.02,0.32
7224979977,901722,neutral,calm,-0.09,0.06
3410213480,595713,neutral,angry,-0.16,0.56
8173642526,591324,neutral,angry,-0.18,0.54
8358786056,178998,calm,neutral,0.03,0.21
9559366948,981779,neutral,frustrated,-0.14,0.17
6390034136,743011,frustrated,frustrated,-0.32,0.1
0394216979,582602,calm,neutral,0.01,0.12
7262639344,597265,neutral,angry,0,0.09
7477900776,575131,neutral,calm,-0.11,0.3
5371143629,942082,neutral,frustrated,0,0.17
6087272838,355086,neutral,angry,-0.11,0.51
9179056746,342279,neutral,neutral,-0.03,0.07
6757163048,570067,neutral,angry,0,0.08
0504067881,796927,neutral,polite,-0.07,0.57
6215169958,732843,neutral,angry,-0.09,0.06
0976059052,198686,calm,calm,0.07,0.3
2960154922,459044,neutral,frustrated,0,0.26
1442762468,855652,frustrated,polite,-0.3,0.65
4984123497,793137,neutral,frustrated,-0.08,0.51
4517061907,764745,calm,neutral,0.18,0.56
6645070864,176703,frustrated,polite,-0.39,0.41
8208777073,367706,calm,polite,0.11,0.03
4375236534,432687,neutral,polite,-0.09,0.23
8499319862,743011,neutral,angry,-0.14,0.27
6442248355,835105,neutral,polite,-0.03,0.16
8822840578,848681,frustrated,polite,-0.42,0.03
8073368290,748700,frustrated,frustrated,-0.27,0.24
6907370919,732843,calm,frustrated,0.11,0.24
0588743882,597265,neutral,polite,0,0.18
5364226715,901722,calm,neutral,0.03,0.31
5300046804,144120,calm,calm,0.09,0.13
5581093349,630891,neutral,polite,-0.18,0.17
1376413425,595713,calm,neutral,0.16,0.31
5475462607,618490,neutral,frustrated,-0.02,0.31
9843258888,668169,neutral,calm,0,0.47
1172081105,265196,neutral,neutral,-0.02,0.28
8567548244,459044,neutral,polite,-0.21,0.58
6370392692,530215,calm,calm,0.08,0.25
0878881208,744299,neutral,neutral,0,0.27
0216610452,597058,neutral,angry,-0.07,0
0034018075,432687,neutral,neutral,-0.08,0.32
6890110552,981779,neutral,frustrated,-0.13,0.35
6701802118,743011,neutral,polite,-0.05,0.62
5704486292,959023,neutral,calm,-0.12,0.21
4132860833,144120,calm,frustrated,0.02,0.55
3728313445,136855,neutral,polite,-0.06,0.1
2445429266,597058,neutral,angry,-0.17,0.25
4154345330,668169,neutral,calm,-0.2,0.1
8041940551,367706,calm,neutral,0.2,0.35
1634043597,942082,neutral,neutral,-0.19,0.28
9192079262,526945,neutral,polite,-0.1,0.53
5540925054,342279,neutral,polite,-0.16,0.3
3624202226,642658,neutral,calm,-0.18,0.09
8736734645,113217,calm,neutral,0.04,0.16
9553979298,732843,neutral,neutral,-0.15,0.65
1699622201,897227,neutral,frustrated,-0.12,0.1
8937906339,263480,neutral,neutral,-0.06,0.11
4666218111,103651,neutral,calm,-0.1,0.13
4540066067,132311,neutral,frustrated,-0.07,0.53
5755843823,198686,neutral,angry,0,0.06
8340103122,672758,neutral,neutral,-0.07,0.05
9033855869,570067,calm,neutral,0.05,0.19
8306535647,597265,neutral,calm,-0.14,0.28
9212571023,968346,calm,calm,0.16,0.13
7935035154,717526,neutral,calm,-0.21,0.39
3061341986,422417,calm,angry,0.3,0.42
7554470698,367706,calm,calm,0.1,0.09
1586601532,744299,neutral,frustrated,-0.04,0.16
2771148442,642658,neutral,frustrated,-0.15,0.32
7490581212,668169,neutral,neutral,-0.06,0.21
0431187281,261911,angry,neutral,-0.53,0.08
2110587902,959023,neutral,polite,-0.22,0.24
3109015951,796927,neutral,calm,-0.11,0.44
6190521426,835105,neutral,calm,-0.14,0.32
5869575389,793137,neutral,frustrated,0,0.36
0679386099,901722,neutral,polite,0,0.01
4995963617,391052,calm,neutral,0.01,0.5
5060201632,717526,calm,angry,0.04,0.25
0802462828,782259,neutral,calm,-0.04,0.47
0488906245,302709,neutral,calm,-0.18,0.35
0002591179,198686,neutral,neutral,-0.01,0.51
9391138832,668841,neutral,angry,-0.13,0.03
7230146690,175269,neutral,frustrated,0,0
6715506093,793137,neutral,neutral,-0.15,0.02
4828684244,764745,neutral,neutral,-0.04,0.66
9607740648,176703,neutral,frustrated,-0.03,0.36
3830321021,848681,neutral,angry,-0.07,0.55
8475515060,820369,neutral,frustrated,-0.02,0.07
0678396235,418634,calm,neutral,0.01,0.22
1627489489,955854,neutral,polite,-0.11,0.28
1580157442,805825,neutral,neutral,-0.22,0.43
3846176198,597265,calm,calm,0.03,0.38
4163824846,275034,calm,neutral,0.04,0.33
8470545781,748700,neutral,neutral,-0.21,0.08
8314940414,968346,neutral,neutral,-0.11,0.62
4234917091,597058,neutral,frustrated,-0.12,0.09
5259407348,261911,calm,neutral,0.1,0.56
6270345450,367706,calm,polite,0.05,0.61
0484280425,698596,neutral,polite,-0.06,0.35
6768971371,178998,neutral,angry,-0.07,0.19
1798270125,136855,neutral,polite,-0.2,0.08
5346388256,744299,,neutral,,0.45
1922272971,595713,neutral,neutral,-0.08,0.63
9574995145,901722,neutral,calm,-0.19,0.6
8552867876,348998,neutral,neutral,-0.03,0.08
2135769971,575131,calm,neutral,0.02,0.51
0883747360,597058,neutral,calm,-0.14,0.25
6476103098,668169,calm,angry,0.04,0.32
9360041620,422417,calm,frustrated,0.01,0.29
8439710308,265196,neutral,neutral,0,0.32
7668069630,672758,neutral,calm,0,0.01
6271528283,959023,neutral,calm,-0.14,0.39
1918333986,855652,neutral,calm,-0.12,0.45
9862780535,113217,neutral,angry,-0.18,0.04
1377450701,526945,calm,neutral,0.22,0.56
2210366081,743011,neutral,calm,-0.13,0.24
0529824181,175269,,polite,,0.68
0088744600,342279,frustrated,polite,-0.35,0.44
8568142002,630891,neutral,frustrated,-0.06,0.01
9573118784,570067,frustrated,frustrated,-0.34,0.5
8225079820,760378,frustrated,frustrated,-0.33,0.45
2475108810,782259,neutral,calm,-0.08,0.22
6981030450,591778,neutral,polite,-0.04,0.41
3266349056,263480,neutral,frustrated,-0.19,0.56
6242824765,675344,calm,neutral,0.18,0.48
7849811004,176703,calm,polite,0.12,0.14
5728302673,820369,neutral,polite,-0.15,0.28
8324455992,336230,calm,frustrated,0.07,0.32
0437843686,139291,neutral,polite,0,0.68
5322729882,552900,neutral,polite,-0.12,0.25
2661387165,167843,calm,angry,0.01,0.31
6480750204,980508,calm,neutral,0.31,0.02
0220412982,530215,calm,angry,0.03,0.52
5224697662,261911,neutral,frustrated,-0.03,0.25
6982237957,266799,calm,angry,0.14,0.35
9582396751,178998,neutral,polite,-0.1,0.09
3394310408,816533,frustrated,polite,-0.49,0.21
4713494720,672758,calm,polite,0.2,0.38
3116908700,698596,neutral,polite,-0.04,0.14
4131990451,901722,calm,neutral,0.32,0.05
3212318650,630891,neutral,angry,-0.02,0.21
2521700932,668841,neutral,polite,-0.05,0.11
1790294822,981779,polite,frustrated,0.51,0.28
0965123296,959023,neutral,frustrated,-0.13,0.15
9846803851,793137,neutral,neutral,-0.17,0.11
6632279198,336230,neutral,frustrated,0,0.18
6059219926,926719,neutral,polite,0,0.29
0657172731,591324,neutral,frustrated,-0.16,0.24
4288848586,980508,calm,angry,0.16,0.36
9200357698,901722,calm,calm,0.13,0.17
6981772189,575131,neutral,frustrated,-0.1,0.02
1050830438,597058,neutral,angry,0,0.31
3444501218,668169,frustrated,angry,-0.47,0.11
9054559470,855386,neutral,angry,-0.01,0.16
5974924291,178998,neutral,frustrated,-0.01,0.08
7844355881,743011,calm,angry,0.11,0.08
8417202578,717526,calm,calm,0.05,0.37
1426427100,338544,neutral,frustrated,-0.07,0.16
5464250383,266799,calm,neutral,0.02,0.36
6196615855,816533,calm,angry,0.08,0.35
2477484741,855652,neutral,calm,-0.06,0.22
8950585580,942082,neutral,polite,0,0.28
1414401495,526945,neutral,angry,-0.08,0.47
1469712498,591778,calm,angry,0.07,0.43
6091171028,732843,calm,polite,0.06,0.32
6361836512,618490,neutral,neutral,-0.1,0.62
7663824137,175269,calm,polite,0.09,0.86
4628362402,597265,neutral,angry,0,0.32
6006062507,897227,,frustrated,-0.5,0
4111494465,261911,neutral,polite,0,0.51
1549048164,132311,calm,calm,0.11,0.23
7549122985,178998,neutral,polite,-0.03,0.04
8275608523,901722,calm,calm,0.16,0.16
8095390404,530215,neutral,polite,-0.06,0.49
1760599865,897227,neutral,angry,-0.11,0.42
6459838748,575131,frustrated,neutral,-0.31,0
5301305704,668169,neutral,frustrated,0,0.35
5907229249,668841,neutral,angry,-0.03,0.32
5953723590,263480,neutral,frustrated,-0.14,0.1
4055510263,630891,neutral,angry,-0.18,0.03
0120076400,348998,neutral,calm,-0.14,0.02
8806377017,338544,neutral,frustrated,-0.03,0.82
4561168703,459044,frustrated,polite,-0.3,0.2
0592948096,672758,calm,angry,0.15,0.34
6707237197,855652,neutral,neutral,-0.02,0.82
1347295661,897227,neutral,calm,-0.23,0.29
4904417650,855386,neutral,neutral,-0.15,0.04
3086668456,959023,neutral,angry,-0.04,0.13
3753272293,942082,calm,angry,0.14,0.28
2016750950,355086,calm,frustrated,0.15,0.08
1947438942,275034,neutral,neutral,-0.19,0.71
1382495133,266799,calm,frustrated,0.09,0.32
5149422376,342279,neutral,polite,-0.02,0.41
4747657438,570067,neutral,frustrated,-0.15,0.29
8869197812,597265,calm,neutral,0.25,0.06
2871819394,597058,neutral,angry,-0.14,0.28
3722202168,668169,neutral,neutral,-0.19,0.57
0356258538,901722,angry,calm,-0.64,0.06
3850031486,367706,neutral,angry,-0.08,0.34
6886801979,348998,neutral,frustrated,-0.04,0.11
5552408386,422417,neutral,calm,-0.08,0.65
0355887791,855386,calm,frustrated,0.14,0.42
3742821176,265196,calm,polite,0.14,0.36
5019227539,980508,neutral,neutral,0,0.2
1350843512,459044,neutral,frustrated,-0.03,0.27
5084528790,575131,frustrated,calm,-0.33,0.1
6330806326,981779,calm,neutral,0.01,0.01
0750320208,355086,neutral,polite,-0.12,0.48
2897782367,437196,neutral,neutral,-0.11,0.23
9875371154,796927,neutral,calm,-0.12,0.15
8837376169,835105,neutral,neutral,-0.13,0.09
2926321126,793137,calm,frustrated,0.27,0.09
7240174127,319947,neutral,frustrated,-0.18,0.15
0049379220,359050,calm,polite,0.06,0.45
1741081788,805825,neutral,angry,0,0.08
6090087400,764745,frustrated,neutral,-0.33,0.62
6186788429,176703,calm,calm,0.01,0.44
3577250266,981776,neutral,polite,0,0.38
9131065469,261911,calm,polite,0.05,0.05
0499805331,820369,calm,angry,0.33,0.48
1442133980,650595,neutral,frustrated,0,0.74
2965745757,418634,neutral,angry,-0.22,0.08
3457740095,955854,calm,calm,0.39,0.5
1807226015,760378,neutral,angry,-0.07,0.41
7950585421,132311,neutral,polite,0,0.11
7081072552,816533,calm,polite,0.03,0.27
9235263589,336230,neutral,angry,-0.02,0.34
1845988906,266799,neutral,calm,-0.04,0.18
6936210957,432687,neutral,neutral,-0.08,0.32
2112586387,793137,calm,calm,0.06,0.31
6854720001,848681,neutral,calm,-0.06,0.3
1091690274,591778,neutral,neutral,-0.13,0.1
9609963262,981776,neutral,neutral,-0.08,0.43
6532601770,367706,neutral,neutral,-0.14,0.35
2676506999,820369,neutral,calm,-0.25,0.64
2074738454,418634,calm,polite,0.14,0.2
1136969433,675344,calm,polite,0.31,0.44
5835870440,591324,neutral,angry,-0.08,0.08
6251240057,597058,neutral,angry,-0.15,0.27
9662881805,717526,frustrated,angry,-0.29,0.09
3440670975,855386,calm,calm,0.06,0.4
1574598436,731015,neutral,polite,-0.07,0.14
4043361477,942082,neutral,frustrated,-0.23,0.08
7512872021,139291,neutral,neutral,-0.1,0.24
9054943192,132311,neutral,polite,-0.05,0.33
6312142449,668841,calm,angry,0.11,0.23
5699558895,743011,neutral,frustrated,0,0.03
5791719204,796927,neutral,angry,-0.13,0.25
3531391136,418634,neutral,angry,-0.14,0.49
4197441646,955854,calm,polite,0.08,0.45
2338672812,167843,neutral,neutral,-0.09,0.32
6157796208,171689,neutral,polite,-0.07,0.33
6231752557,266799,neutral,frustrated,-0.03,0.1
0375892973,731015,neutral,calm,-0.09,0.06
2490029491,459044,neutral,neutral,0,0.04
2503138041,835105,calm,neutral,0.19,0.17
7501741997,926719,neutral,angry,0,0.22
3941705984,374078,calm,angry,0.08,0.08
0381460330,183138,calm,calm,0.1,0.21
5699726909,640212,calm,angry,0.13,0.02
2567460324,672758,calm,neutral,0.17,0.1
3056057636,981779,neutral,neutral,0,0.21
9758035395,359050,angry,angry,-0.63,0.06
9878000292,367706,calm,calm,0.04,0.65
4036334059,459044,angry,polite,-0.53,0.06
7387487460,743011,neutral,frustrated,-0.09,0.18
2082736407,342279,neutral,frustrated,-0.02,0.38
3134433010,437196,neutral,frustrated,-0.03,0.51
8769701117,793137,neutral,frustrated,-0.1,0.2
4973913909,650595,neutral,polite,-0.14,0.31
3362936859,698596,neutral,neutral,-0.03,0.21
2209817365,981779,calm,angry,0.15,0.29
5801780492,942082,calm,frustrated,0.11,0.2
5104681977,888140,neutral,angry,-0.12,0.51
7464790172,760378,calm,polite,0.11,0.03
5250657583,263480,neutral,frustrated,-0.06,0.61
6600338417,855386,neutral,neutral,-0.13,0.33
0155052199,178998,neutral,calm,-0.22,0.62
7847216598,265196,neutral,calm,-0.22,0.13
2010940630,459044,neutral,polite,-0.12,0.13
0277765127,803198,neutral,frustrated,-0.05,0.38
3431661955,355086,neutral,frustrated,0,0.49
9335291187,391052,neutral,angry,-0.09,0.26
7781126889,595713,neutral,angry,-0.02,0.35
6625722829,959023,calm,angry,0.04,0.53
2994562674,359050,neutral,neutral,-0.05,0.14
3649075543,731015,neutral,frustrated,-0.1,0.44
2893589639,432687,neutral,angry,-0.24,0.1
2336951478,376294,neutral,polite,-0.15,0.69
0882022330,848681,calm,neutral,0.06,0.09
9312943562,418634,neutral,polite,-0.13,0.32
8423802176,955854,calm,calm,0.05,0.46
6537919780,816533,neutral,neutral,-0.04,0.13
4570788884,459044,calm,calm,0.09,0.12
9868662096,760378,neutral,frustrated,-0.11,0.19
9575191444,336230,neutral,neutral,-0.16,0.45
3242054283,167843,neutral,angry,-0.23,0.13
5106566218,171689,calm,neutral,0.13,0.16
8156018773,926719,angry,frustrated,-0.58,0.18
4814600174,374078,neutral,polite,-0.1,0.36
3946551684,183138,neutral,polite,-0.13,0.18
7121575454,640212,calm,angry,0.03,0.24
0742058202,581782,neutral,frustrated,-0.03,0.62
8839137650,981776,neutral,angry,-0.01,0.39
6698698359,981779,calm,polite,0.12,0.35
8419379158,855652,neutral,polite,-0.06,0.24
1278060156,835105,calm,calm,0.18,0.12
9504046996,552900,neutral,frustrated,-0.03,0.42
9500720337,795478,neutral,polite,-0.16,0.36
0832149412,571712,neutral,angry,-0.12,0.17
6714213103,850791,neutral,angry,-0.17,0.5
6991862260,625605,calm,neutral,0.14,0.6
5009791887,395062,neutral,calm,0,0.43
2668962206,668841,neutral,polite,-0.18,0.3
2219046817,342279,neutral,angry,0,0.06
9566279120,888140,calm,calm,0.12,0.2
1308290459,848681,calm,polite,0.11,0.11
6663788721,820369,neutral,neutral,0,0.53
3271401875,971846,neutral,calm,-0.17,0.46
2809099403,275034,calm,frustrated,0.07,0.17
9902046448,675344,neutral,frustrated,0,0.15
3079718766,582602,neutral,neutral,0,0
1318618592,265196,neutral,angry,-0.06,0.08
0594776262,342250,neutral,frustrated,-0.09,0.3
9908799354,163887,neutral,polite,-0.06,0.34
5346995936,789268,neutral,calm,-0.09,0.11
9861890302,604639,frustrated,polite,-0.26,0.22
5361649756,817413,neutral,calm,-0.03,0.13
5557053928,391052,neutral,angry,-0.15,0.16
0741370315,597058,neutral,polite,-0.07,0.21
5592180947,582602,calm,calm,0.13,0.23
9592778176,942082,calm,frustrated,0.12,0.26
8683377566,835105,neutral,neutral,0,0.32
1129722789,171689,neutral,calm,-0.09,0.21
3686784185,183138,neutral,calm,-0.15,0.33
7336058173,797276,calm,angry,0.16,0.54
8078594976,232477,neutral,angry,0,0
5536702593,717526,neutral,polite,-0.17,0.25
1918090678,432687,neutral,polite,-0.01,0.2
6499601031,342279,calm,angry,0.05,0.42
4030060811,570067,calm,angry,0.09,0.09
3354533565,359050,calm,neutral,0.01,0.2
1996258062,422417,neutral,frustrated,-0.05,0.07
0242875608,302709,neutral,calm,-0.17,0.03
1738331586,816533,neutral,angry,-0.08,0.6
6600823526,668841,neutral,frustrated,-0.15,0.37
2203069432,743011,calm,calm,0.03,0.2
6655432637,595713,neutral,neutral,-0.18,0.26
6711090786,459044,calm,calm,0.1,0.36
0941478342,355086,neutral,angry,-0.13,0.44
8486217839,618490,neutral,polite,0,0.09
1695391631,342279,frustrated,angry,-0.35,0.38
2446523739,796927,neutral,calm,-0.19,0.31
8611459576,793137,neutral,calm,0,0.25
6546649842,376294,neutral,frustrated,-0.17,0.44
0358463006,848681,calm,polite,0.04,0.41
0134028781,650595,neutral,neutral,-0.11,0.26
5439135137,591778,calm,frustrated,0.09,0.3
6473078234,591324,calm,polite,0.08,0.52
1023505847,597058,calm,calm,0.11,0.78
8800380627,582602,neutral,neutral,0,0.09
2063044674,432687,neutral,calm,-0.08,0.27
4369375444,672758,neutral,calm,-0.16,0.17
1913030856,418634,neutral,angry,0,0.26
8945899145,760378,neutral,neutral,-0.09,0.46
4289316280,926719,calm,polite,0.06,0.4
3379191261,263480,neutral,frustrated,-0.09,0.12
0993564313,391052,neutral,angry,0,0.17
7600049874,275034,neutral,angry,-0.07,0.01
0475035569,675344,frustrated,neutral,-0.35,0.24
9028986202,595713,neutral,angry,-0.04,0.03
0989851165,261911,neutral,angry,-0.08,0.13
1670568738,422417,calm,angry,0.13,0.76
8002224385,302709,calm,frustrated,0.02,0.63
3861146342,178998,frustrated,neutral,-0.33,0.28
1903355440,855652,calm,neutral,0.25,0.54
1438586615,942082,neutral,angry,-0.13,0.02
3729658910,570067,neutral,frustrated,-0.02,0.37
1765759189,591778,neutral,calm,0,0.31
1452858979,968346,calm,angry,0.05,0.24
3741529993,530215,neutral,frustrated,-0.01,0.24
3320979464,618490,calm,frustrated,0.08,0.52
3290233105,855386,neutral,calm,0,0.46
7831818440,338544,neutral,frustrated,-0.11,0.33
1154499272,265196,neutral,calm,-0.25,0.31
7389995191,672758,neutral,angry,0,0.61
7477285865,263480,calm,calm,0.01,0.28
7869697720,391052,neutral,angry,-0.13,0.02
6272248488,275034,neutral,angry,-0.07,0.29
6789583532,595713,frustrated,angry,-0.27,0.05
4765749698,359050,neutral,frustrated,-0.05,0.53
